decision_id,run_id,run_month,run_date,customer_id,model_version,p_new_season,p_performance,p_suppression,recommended_campaign,predicted_conversion,estimated_uplift,estimated_net_value,priority_score,recommend_followup,tenure_months,recency_days,historical_spend,purchase_frequency,digital_engagement,email_engagement,prior_campaign_response,category_affinity,performance_affinity,lifestyle_affinity,days_since_visit,followup_eligible,primary_channel,loyalty_tier,customer_type,region,state,market_type,segment,actual_campaign,execution_class,followup_completed,converted,gross_revenue,campaign_cost,incremental_conversion_prob,net_incremental_revenue,missed_value,wasted_spend
RUN-202408-AT-101811,RUN-202408,2024-08,2024-08-01,AT-101811,v1.0,0.07799093696294883,0.05029778148090083,0.03757796270579142,New Season Edit,0.07799093696294883,0.04041297425715741,1.595987954046419,0.7531031917595802,False,34,182,97.86,1,0.663,0.154,0.064,0.783,0.576,0.467,62,False,Direct,Member,New,Southwest,NV,Urban,New Customer,Member Access,Modified,False,0,0.0,0.44,0.0233,0.69,0.9059879540464191,0.28600000000000003
RUN-202408-AT-101054,RUN-202408,2024-08,2024-08-01,AT-101054,v1.0,0.052043389785905676,0.06491285833083707,0.04461275183721884,Performance Collection,0.06491285833083707,0.020300106493618228,0.5825251542911223,0.5415271096635019,False,17,147,139.39,2,0.238,0.476,0.735,0.154,0.608,0.648,67,False,Direct,Member,Returning,California,CA,Rural,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0641,2.7,0.0,0.26
RUN-202408-AT-100025,RUN-202408,2024-08,2024-08-01,AT-100025,v1.0,0.03887621173872042,0.1067106756367718,0.06274694075141657,Performance Collection,0.1067106756367718,0.04396373488535524,1.7278447684511937,0.7881021175054016,False,46,14,209.18,5,0.406,0.258,0.271,0.556,0.914,0.62,79,False,Organic,Explorer,Returning,California,CA,Suburban,Performance Affinity,Re-Engagement,Modified,False,0,0.0,0.34,0.0108,0.18,1.5478447684511938,0.22100000000000003
RUN-202408-AT-101056,RUN-202408,2024-08,2024-08-01,AT-101056,v1.0,0.047389182667921165,0.09548392272199958,0.007890912083583355,Performance Collection,0.09548392272199958,0.08759301063841624,3.839501714899347,0.99,False,14,192,59.11,4,0.459,0.252,0.524,0.788,0.849,0.247,89,False,Paid Social,Insider,Returning,Southeast,TN,Rural,At-Risk,Member Access,Modified,False,0,0.0,0.44,0.047,1.83,2.009501714899347,0.28600000000000003
RUN-202408-AT-100862,RUN-202408,2024-08,2024-08-01,AT-100862,v1.0,0.12015976004449717,0.08451333841605943,0.010210800856148866,New Season Edit,0.12015976004449717,0.10994895918834831,4.961529624716059,0.99,False,38,176,57.78,16,0.336,0.299,0.342,0.769,0.481,0.642,61,False,Paid Social,Member,New,Northeast,MA,Urban,New Customer,Performance Collection,Modified,False,0,0.0,0.4,0.0659,2.79,2.171529624716059,0.26
RUN-202408-AT-101446,RUN-202408,2024-08,2024-08-01,AT-101446,v1.0,0.03039742467270282,0.03553375835343499,0.15790907380065425,Suppression,0.15790907380065425,0.0,0.0,0.21841818523986917,False,26,235,237.1,17,0.522,0.656,0.782,0.08,0.507,0.062,53,False,Retail Partner,Member,Returning,Southeast,NC,Suburban,Returning Buyer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202408-AT-100611,RUN-202408,2024-08,2024-08-01,AT-100611,v1.0,0.10754510007215691,0.23844654330947027,0.006140212351707158,Performance Collection,0.23844654330947027,0.2323063309577631,10.843626418355736,0.99,False,23,66,163.89,15,0.24,0.434,0.247,0.618,0.32,0.641,70,False,Paid Social,Member,Returning,Midwest,MI,Rural,Returning Buyer,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,10.843626418355736,0.0
RUN-202408-AT-102385,RUN-202408,2024-08,2024-08-01,AT-102385,v1.0,0.08975534555070556,0.26255952512691577,0.006584928481185136,Performance Collection,0.26255952512691577,0.25597459664573063,11.989170477653364,0.99,True,80,210,180.5,11,0.708,0.587,0.238,0.763,0.695,0.825,76,True,Organic,Insider,Returning,Northeast,NY,Rural,Performance Affinity,Performance Collection,Adopted,True,1,77.45,0.85,0.1461,6.22,0.0,0.0
RUN-202408-AT-101138,RUN-202408,2024-08,2024-08-01,AT-101138,v1.0,0.1729887297106506,0.2069705217843768,0.0375417021825474,Performance Collection,0.2069705217843768,0.1694288196018294,7.800354868728544,0.99,False,94,91,163.39,11,0.226,0.469,0.584,0.428,0.523,0.623,17,False,Paid Social,Member,Returning,Pacific Northwest,ID,Urban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0847,3.7,0.0,0.26
RUN-202408-AT-100308,RUN-202408,2024-08,2024-08-01,AT-100308,v1.0,0.04464440928034133,0.05015398517730473,0.028272538783019982,Performance Collection,0.05015398517730473,0.02188144639428475,0.6590620054833819,0.5580046714284471,False,13,206,109.78,15,0.478,0.271,0.133,0.829,0.271,0.439,59,False,Paid Social,Member,Returning,California,CA,Urban,At-Risk,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,0.6590620054833819,0.0
RUN-202408-AT-102261,RUN-202408,2024-08,2024-08-01,AT-102261,v1.0,0.06354359168184134,0.050190649803220994,0.022202922550683714,New Season Edit,0.06354359168184134,0.04134066913115763,1.6408883859480297,0.7627697723466624,False,37,153,418.46,1,0.495,0.385,0.205,0.333,0.646,0.914,86,False,Direct,Explorer,Returning,Southeast,NC,Rural,High-Value,New Season Edit,Adopted,False,0,0.0,0.36,0.077,3.37,0.0,0.23399999999999999
RUN-202408-AT-102136,RUN-202408,2024-08,2024-08-01,AT-102136,v1.0,0.07201161527569623,0.06564863882027407,0.06964731392324018,Suppression,0.06964731392324018,0.0,0.0,0.23607053721535198,False,1,15,288.83,14,0.669,0.539,0.326,0.415,0.448,0.402,20,False,Retail Partner,Member,Returning,Mountain West,UT,Suburban,Returning Buyer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202408-AT-100328,RUN-202408,2024-08,2024-08-01,AT-100328,v1.0,0.21079157409245575,0.0970898541551226,0.0892713903867068,New Season Edit,0.21079157409245575,0.12152018370574895,5.52157689135825,0.99,False,82,141,267.21,4,0.509,0.538,0.277,0.802,0.865,0.361,47,False,Retail Partner,Member,Returning,Midwest,MN,Urban,Performance Affinity,New Season Edit,Adopted,False,0,0.0,0.36,0.0035,-0.19,0.0,0.23399999999999999
RUN-202408-AT-102327,RUN-202408,2024-08,2024-08-01,AT-102327,v1.0,0.01493035261028508,0.09411545734539145,0.15782727808724936,Suppression,0.15782727808724936,0.0,0.0,0.2184345443825501,False,17,235,148.48,16,0.23,0.669,0.461,0.179,0.643,0.187,66,True,Organic,Explorer,Returning,California,CA,Urban,Returning Buyer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202408-AT-101513,RUN-202408,2024-08,2024-08-01,AT-101513,v1.0,0.11475848576461371,0.08327218598846065,0.10356477411402899,New Season Edit,0.11475848576461371,0.01119371165058472,0.18177564388830045,0.44863847539909274,False,80,216,125.13,6,0.533,0.753,0.394,0.451,0.905,0.434,12,True,Direct,Insider,Returning,Northeast,MA,Urban,Performance Affinity,New Season Edit,Adopted,False,0,0.0,0.36,0.0,-0.36,0.0,0.23399999999999999
RUN-202408-AT-101691,RUN-202408,2024-08,2024-08-01,AT-101691,v1.0,0.05589958936943626,0.026964877977800866,0.10846231111315864,Suppression,0.10846231111315864,0.0,0.0,0.22830753777736829,False,81,161,861.34,9,0.73,0.13,0.775,0.372,0.537,0.64,1,False,Paid Social,Insider,Returning,Southeast,NC,Suburban,High-Value,New Season Edit,Suppression rejected,False,0,0.0,0.36,0.0,-0.36,0.0,0.23399999999999999
RUN-202408-AT-101310,RUN-202408,2024-08,2024-08-01,AT-101310,v1.0,0.07799880307138567,0.12312997343174116,0.0623188844469736,Performance Collection,0.12312997343174116,0.06081108898476756,2.54325670686275,0.9636515472212779,False,82,22,643.62,10,0.679,0.366,0.169,0.2,0.586,0.794,26,False,Direct,Explorer,Returning,Mountain West,MT,Rural,High-Value,Suppression,Ignored,False,1,92.91,0.0,0.0,0.0,2.54325670686275,0.0
RUN-202408-AT-102222,RUN-202408,2024-08,2024-08-01,AT-102222,v1.0,0.08093350129873404,0.21959508093337507,0.020271446301433526,Performance Collection,0.21959508093337507,0.19932363463194155,9.247263916185972,0.99,False,28,111,207.06,15,0.253,0.539,0.169,0.734,0.807,0.576,72,False,Organic,Member,Returning,Southwest,AZ,Suburban,Performance Affinity,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,9.247263916185972,0.0
RUN-202408-AT-102095,RUN-202408,2024-08,2024-08-01,AT-102095,v1.0,0.20420788638003576,0.08933715846838028,0.11134827973484365,New Season Edit,0.20420788638003576,0.0928596066451921,4.134404961627299,0.99,False,36,76,388.26,1,0.72,0.647,0.56,0.574,0.699,0.562,36,False,Direct,Member,Returning,Mountain West,MT,Urban,High-Value,Suppression,Ignored,False,1,82.47,0.0,0.0,0.0,4.134404961627299,0.0
RUN-202408-AT-100426,RUN-202408,2024-08,2024-08-01,AT-100426,v1.0,0.01012191328555807,0.013389873524228206,0.08337229830697518,Suppression,0.08337229830697518,0.0,0.0,0.23332554033860498,False,23,162,121.23,4,0.524,0.082,0.359,0.453,0.24,0.376,42,False,Direct,Founders,Returning,California,CA,Suburban,At-Risk,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202408-AT-100796,RUN-202408,2024-08,2024-08-01,AT-100796,v1.0,0.07067080930883692,0.17561872085712799,0.04750870795079494,Performance Collection,0.17561872085712799,0.12811001290633306,5.800524624666521,0.99,False,79,89,118.81,15,0.29,0.456,0.643,0.496,0.491,0.218,68,False,Retail Partner,Explorer,New,Pacific Northwest,OR,Suburban,New Customer,Performance Collection,Adopted,False,1,100.39,0.4,0.0612,2.56,0.0,0.0
RUN-202408-AT-102037,RUN-202408,2024-08,2024-08-01,AT-102037,v1.0,0.14673418403231323,0.06411178259668167,0.04807216209014616,New Season Edit,0.14673418403231323,0.09866202194216706,4.415241862000887,0.99,False,27,225,180.97,2,0.5,0.602,0.019,0.673,0.596,0.125,23,False,Paid Social,Member,Returning,Pacific Northwest,OR,Urban,Returning Buyer,New Season Edit,Adopted,False,0,0.0,0.36,0.0191,0.56,0.0,0.23399999999999999
RUN-202408-AT-101623,RUN-202408,2024-08,2024-08-01,AT-101623,v1.0,0.12854191513393917,0.28219957778253274,0.006379405067680434,Performance Collection,0.28219957778253274,0.2758201727148523,12.949696359398853,0.99,False,60,203,175.97,15,0.657,0.536,0.573,0.888,0.413,0.527,26,False,Paid Social,Insider,Returning,Pacific Northwest,ID,Rural,Returning Buyer,Member Access,Modified,False,0,0.0,0.44,0.0829,3.57,9.379696359398853,0.28600000000000003
RUN-202408-AT-101525,RUN-202408,2024-08,2024-08-01,AT-101525,v1.0,0.015421562137338942,0.014996540931956723,0.25652660254471166,Suppression,0.25652660254471166,0.0,0.0,0.19869467949105768,False,52,136,147.38,0,0.697,0.189,0.402,0.2,0.773,0.421,1,True,Direct,Founders,Returning,California,CA,Suburban,At-Risk,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202408-AT-102059,RUN-202408,2024-08,2024-08-01,AT-102059,v1.0,0.09287251316545071,0.1535748712890956,0.005865416603753697,Performance Collection,0.1535748712890956,0.1477094546853419,6.7491376067705495,0.99,True,93,206,34.82,12,0.613,0.116,0.299,0.741,0.328,0.558,53,True,Direct,Member,Returning,Pacific Northwest,ID,Rural,At-Risk,Performance Collection,Adopted,False,0,0.0,0.4,0.0711,3.04,0.0,0.26
RUN-202408-AT-100390,RUN-202408,2024-08,2024-08-01,AT-100390,v1.0,0.24208784924146848,0.10943146792620875,0.017964276109048948,New Season Edit,0.24208784924146848,0.22412357313241954,10.487580939609105,0.99,False,14,152,713.36,6,0.215,0.674,0.664,0.47,0.453,0.887,59,False,Paid Social,Member,Returning,Midwest,IL,Rural,High-Value,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,10.487580939609105,0.0
RUN-202408-AT-101564,RUN-202408,2024-08,2024-08-01,AT-101564,v1.0,0.33587916698031767,0.06251611059646155,0.048035827404116695,New Season Edit,0.33587916698031767,0.28784333957620095,13.571617635488126,0.99,False,60,3,211.75,2,0.588,0.739,0.496,0.874,0.397,0.521,19,False,Retail Partner,Member,Returning,Northeast,PA,Urban,Returning Buyer,New Season Edit,Adopted,False,0,0.0,0.36,0.0997,4.47,0.0,0.23399999999999999
RUN-202408-AT-100961,RUN-202408,2024-08,2024-08-01,AT-100961,v1.0,0.16641772009190503,0.09203367299548061,0.17852520929131513,Suppression,0.17852520929131513,0.0,0.0,0.214294958141737,False,56,84,168.47,7,0.907,0.751,0.552,0.288,0.766,0.855,9,False,Retail Partner,Member,Returning,Southwest,AZ,Urban,Performance Affinity,Member Access,Suppression rejected,False,0,0.0,0.44,0.0,-0.44,0.0,0.28600000000000003
RUN-202408-AT-102372,RUN-202408,2024-08,2024-08-01,AT-102372,v1.0,0.1222302327795265,0.12472654676215064,0.04347578769150491,Performance Collection,0.12472654676215064,0.08125075907064573,3.5325367390192532,0.99,False,86,6,328.28,10,0.912,0.187,0.295,0.567,0.185,0.895,22,False,Paid Social,Member,Returning,Mountain West,UT,Urban,Lifestyle Affinity,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,3.5325367390192532,0.0
RUN-202408-AT-100892,RUN-202408,2024-08,2024-08-01,AT-100892,v1.0,0.10597315438741363,0.13311878426476834,0.09145186781333149,Performance Collection,0.13311878426476834,0.041666916451436845,1.6166787562495435,0.7641692694239719,False,41,215,159.03,15,0.413,0.947,0.53,0.614,0.632,0.71,41,False,Paid Social,Explorer,Returning,California,CA,Suburban,Lifestyle Affinity,Performance Collection,Adopted,False,0,0.0,0.4,0.0504,2.04,0.0,0.26
RUN-202408-AT-101662,RUN-202408,2024-08,2024-08-01,AT-101662,v1.0,0.11611010532188318,0.07008328535572729,0.01777726646612498,New Season Edit,0.11611010532188318,0.09833283885575819,4.399309400618698,0.99,False,36,79,142.51,7,0.316,0.503,0.479,0.773,0.135,0.536,2,False,Paid Social,Insider,Returning,Northeast,NY,Urban,Returning Buyer,New Season Edit,Adopted,False,1,95.46,0.36,0.1035,4.65,0.0,0.0
RUN-202408-AT-100383,RUN-202408,2024-08,2024-08-01,AT-100383,v1.0,0.02848784119677719,0.03270084405124181,0.05590843241434843,Suppression,0.05590843241434843,0.0,0.0,0.23881831351713034,False,22,217,474.52,7,0.601,0.22,0.181,0.368,0.078,0.565,44,False,Paid Social,Insider,Returning,Southwest,AZ,Urban,High-Value,Re-Engagement,Suppression rejected,False,0,0.0,0.34,0.0019,-0.25,0.0,0.22100000000000003
RUN-202408-AT-100341,RUN-202408,2024-08,2024-08-01,AT-100341,v1.0,0.09802232720745578,0.026158059073226828,0.015389138969260849,New Season Edit,0.09802232720745578,0.08263318823819493,3.6394463107286343,0.99,False,49,234,332.01,1,0.745,0.077,0.511,0.676,0.581,0.583,9,False,Paid Social,Member,Returning,Southeast,FL,Rural,At-Risk,New Season Edit,Adopted,False,0,0.0,0.36,0.0725,3.15,0.0,0.23399999999999999
RUN-202408-AT-102295,RUN-202408,2024-08,2024-08-01,AT-102295,v1.0,0.04997035128341775,0.1284918109665831,0.020074139099400822,Performance Collection,0.1284918109665831,0.10841767186718228,4.847415318371623,0.99,False,90,76,30.91,9,0.288,0.062,0.129,0.654,0.271,0.325,52,False,Direct,Explorer,New,Pacific Northwest,WA,Suburban,New Customer,New Season Edit,Modified,False,0,0.0,0.36,0.0366,1.41,3.437415318371623,0.23399999999999999
RUN-202408-AT-101041,RUN-202408,2024-08,2024-08-01,AT-101041,v1.0,0.014049621703463806,0.09730339747772354,0.02889784990107266,Performance Collection,0.09730339747772354,0.06840554757665088,2.9108285027099026,0.99,False,10,111,124.62,10,0.358,0.315,0.177,0.487,0.303,0.391,89,False,Organic,Founders,Returning,Midwest,IL,Urban,Returning Buyer,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,2.9108285027099026,0.0
RUN-202408-AT-102292,RUN-202408,2024-08,2024-08-01,AT-102292,v1.0,0.04186105905236819,0.0722810287284896,0.018029051159854082,Performance Collection,0.0722810287284896,0.05425197756863552,2.2257957143219596,0.8953056062651821,False,31,233,220.23,15,0.253,0.362,0.337,0.712,0.232,0.569,58,False,Retail Partner,Insider,Returning,Midwest,MI,Suburban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0427,1.67,0.0,0.26
RUN-202408-AT-101437,RUN-202408,2024-08,2024-08-01,AT-101437,v1.0,0.13259918632945564,0.11914037608813711,0.022576966838078156,New Season Edit,0.13259918632945564,0.11002221949137748,4.965075423382671,0.99,False,16,15,204.58,13,0.084,0.401,0.539,0.759,0.369,0.477,22,False,Paid Social,Member,Returning,Southwest,NV,Urban,Returning Buyer,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,4.965075423382671,0.0
RUN-202408-AT-101780,RUN-202408,2024-08,2024-08-01,AT-101780,v1.0,0.0539526569789357,0.05200584804786227,0.07614711796878618,Suppression,0.07614711796878618,0.0,0.0,0.23477057640624277,False,66,113,285.31,15,0.158,0.29,0.149,0.541,0.847,0.548,22,False,Retail Partner,Member,Returning,California,CA,Suburban,Performance Affinity,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202408-AT-100229,RUN-202408,2024-08,2024-08-01,AT-100229,v1.0,0.032431202387079555,0.08740487952098197,0.07030328940935636,Performance Collection,0.08740487952098197,0.01710159011162561,0.4277169614026797,0.5081985689631389,False,47,144,141.66,16,0.789,0.468,0.185,0.405,0.625,0.392,37,False,Direct,Founders,Returning,Pacific Northwest,OR,Urban,Returning Buyer,Performance Collection,Adopted,False,1,90.07,0.4,0.0544,2.23,0.0,0.0
RUN-202408-AT-101900,RUN-202408,2024-08,2024-08-01,AT-101900,v1.0,0.03801948376426917,0.025381790065062963,0.08159333972831573,Suppression,0.08159333972831573,0.0,0.0,0.2336813320543369,False,19,196,68.32,5,0.394,0.226,0.394,0.302,0.531,0.264,8,False,Direct,Explorer,Returning,Midwest,IL,Suburban,At-Risk,Re-Engagement,Suppression rejected,False,1,91.46,0.34,0.0,-0.34,0.0,0.22100000000000003
RUN-202408-AT-100023,RUN-202408,2024-08,2024-08-01,AT-100023,v1.0,0.03903662883609107,0.02886106429120902,0.014735651870344646,New Season Edit,0.03903662883609107,0.024300976965746422,0.8161672851421271,0.5852161799830776,False,21,200,84.76,13,0.404,0.08,0.556,0.704,0.074,0.638,24,False,Paid Social,Explorer,Returning,Southeast,TN,Urban,At-Risk,Member Access,Modified,False,0,0.0,0.44,0.0582,2.38,0.0,0.28600000000000003
RUN-202408-AT-101688,RUN-202408,2024-08,2024-08-01,AT-101688,v1.0,0.07295088777642103,0.06920939224996273,0.1288907113086264,Suppression,0.1288907113086264,0.0,0.0,0.22422185773827474,False,65,227,111.53,1,0.798,0.463,0.716,0.372,0.547,0.572,3,True,Direct,Insider,Returning,Midwest,MN,Urban,Returning Buyer,New Season Edit,Suppression rejected,False,0,0.0,0.36,0.0,-0.36,0.0,0.23399999999999999
RUN-202408-AT-100879,RUN-202408,2024-08,2024-08-01,AT-100879,v1.0,0.03321845444210759,0.2035085063725597,0.034004150295342664,Performance Collection,0.2035085063725597,0.16950435607721703,7.804010834137305,0.99,False,38,171,133.57,16,0.383,0.743,0.094,0.673,0.382,0.576,38,False,Organic,Founders,Returning,Midwest,OH,Urban,Returning Buyer,Performance Collection,Adopted,False,0,0.0,0.4,0.0602,2.51,0.0,0.26
RUN-202408-AT-100457,RUN-202408,2024-08,2024-08-01,AT-100457,v1.0,0.0512421866476381,0.15198322790168683,0.02455659503961766,Performance Collection,0.15198322790168683,0.12742663286206918,5.767449030524149,0.99,False,38,75,493.75,17,0.747,0.34,0.086,0.841,0.555,0.748,9,False,Organic,Insider,Returning,Southwest,NM,Suburban,High-Value,Performance Collection,Adopted,False,1,86.32,0.4,0.096,4.25,0.0,0.0
RUN-202408-AT-102334,RUN-202408,2024-08,2024-08-01,AT-102334,v1.0,0.05117842183284686,0.50822119910077,0.016249229777169322,Performance Collection,0.50822119910077,0.4919719693236007,23.41144331526227,0.99,False,82,124,196.09,16,0.427,0.83,0.283,0.628,0.18,0.567,20,False,Organic,Insider,Returning,Southwest,AZ,Rural,Returning Buyer,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,23.41144331526227,0.0
RUN-202408-AT-100371,RUN-202408,2024-08,2024-08-01,AT-100371,v1.0,0.021562476792492024,0.0430242125703854,0.04744608484670415,Suppression,0.04744608484670415,0.0,0.0,0.24051078303065915,False,15,137,273.84,10,0.671,0.294,0.162,0.724,0.379,0.598,70,False,Paid Social,Founders,New,California,CA,Suburban,New Customer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202408-AT-100240,RUN-202408,2024-08,2024-08-01,AT-100240,v1.0,0.046301171575870846,0.023399572948459155,0.029146839548934857,New Season Edit,0.046301171575870846,0.01715433202693599,0.4702696701037019,0.510748139720673,False,51,187,156.37,7,0.944,0.028,0.484,0.756,0.399,0.237,59,False,Direct,Insider,Returning,Northeast,PA,Suburban,At-Risk,New Season Edit,Adopted,False,0,0.0,0.36,0.0574,2.42,0.0,0.23399999999999999
RUN-202408-AT-102188,RUN-202408,2024-08,2024-08-01,AT-102188,v1.0,0.05388215717444474,0.07639847599378422,0.06871866551287606,Suppression,0.06871866551287606,0.0,0.0,0.2362562668974248,False,72,13,128.38,6,0.508,0.3,0.38,0.658,0.24,0.634,58,False,Direct,Explorer,Returning,California,CA,Suburban,Returning Buyer,Suppression,Suppression adopted,False,0,0.0,0.0,0.0,0.0,0.0,0.0
RUN-202408-AT-102350,RUN-202408,2024-08,2024-08-01,AT-102350,v1.0,0.21464939963566934,0.23149795688546795,0.018112217424222914,Performance Collection,0.23149795688546795,0.21338573946124503,9.92786978992426,0.99,False,88,39,92.11,0,0.477,0.435,0.444,0.912,0.459,0.738,9,False,Paid Social,Insider,Returning,Pacific Northwest,ID,Urban,Lifestyle Affinity,Suppression,Ignored,False,0,0.0,0.0,0.0,0.0,9.92786978992426,0.0
